animeID,name,title_english,title_japanese,title_synonyms,type,source,producers,genre,studio,episodes,status,airing,start_date,end_date,duration,rating,score,scored_by,rank,popularity,members,favorites,synopsis,background,premiered,broadcast,related
18679,Kill la Kill,KILL la KILL,キルラキル,"['KLK', 'Dressed to Kill']",TV,Original,Movic,Action,Trigger,24,Finished Airing,FALSE,2013-10-04,2014-03-02,24 min per ep,PG-13 - Teens 13 or older,8.18,459163,349,28,853312,24385,"After the murder of her father, Ryuuko Matoi has been wandering the land in search of his killer. Following her only lead—the missing half of his invention, the Scissor Blade—she arrives at the prestigious Honnouji Academy, a high school unlike any other. The academy is ruled by the imposing and cold-hearted student council president Satsuki Kiryuuin alongside her powerful underlings, the Elite Four. In the school's brutally competitive hierarchy, Satsuki bestows upon those at the top special clothes called ""Goku Uniforms,"" which grant the wearer unique superhuman abilities. Thoroughly beaten in a fight against one of the students in uniform, Ryuuko retreats to her razed home where she stumbles across Senketsu, a rare and sentient ""Kamui,"" or God Clothes. After coming into contact with Ryuuko's blood, Senketsu awakens, latching onto her and providing her with immense power. Now, armed with Senketsu and the Scissor Blade, Ryuuko makes a stand against the Elite Four, hoping to reach Satsuki and uncover the culprit behind her father's murder once and for all. [Written by MAL Rewrite]","Episode 1 was previewed at a screening in Tokyo on September 28, 2013. Regular broadcasting began on October 4, 2013.Kill La Kill’s Toshio Ishizaki won the Tokyo Anime Award for Best Character Design in 2014. The series got another Character Design Award along with a Storyboard Award, Soundtrack Award, Theme Song Award (for Sirius), Mascot Awards (for Senketsu and Guts), Female Character Awards (for Ryuuko Matoi and Mako Mankanshoku), and Series Award for TV Broadcast in the 2014 Newtype Anime Awards.",Fall 2013,Fridays at 02:05 (JST),"{'Adaptation': [{'mal_id': 58391, 'type': 'manga', 'name': 'Kill la Kill', 'url': 'https://myanimelist.net/manga/58391/Kill_la_Kill'}], 'Side story': [{'mal_id': 21659, 'type': 'anime', 'name': 'Kill la Kill Specials', 'url': 'https://myanimelist.net/anime/21659/Kill_la_Kill_Specials'}], 'Character': [{'mal_id': 32681, 'type': 'anime', 'name': 'Uchuu Patrol Luluco', 'url': 'https://myanimelist.net/anime/32681/Uchuu_Patrol_Luluco'}]}"
25567,DRAMAtical Murder: Data_xx_Transitory,NA,ドラマティカル マーダー OVA「Data_xx_Transitory」,[],Special,Visual novel,Avex Pictures,Psychological,NAZ,1,Finished Airing,FALSE,2014-12-24,NA,24 min,R - 17+ (violence & profanity),6.23,9418,6915,2966,19031,47,Data xx Transitory is the thirteenth and bonus episode of the DRAMAtical Murder animation. It features all of the bad endings from the original game. (Source: DRAMAtical Murder Wiki),NA,NA,NA,"{'Parent story': [{'mal_id': 23333, 'type': 'anime', 'name': 'DRAMAtical Murder', 'url': 'https://myanimelist.net/anime/23333/DRAMAtical_Murder'}]}"
33204,Hirune Hime: Shiranai Watashi no Monogatari,Napping Princess,ひるね姫～知らないワタシの物語～,"['Napping Princess: The Story of the Unknown Me', 'Ancien and the Magic Tablet']",Movie,Original,Yomiuri Telecasting,Mecha,Signal.MD,1,Finished Airing,FALSE,2017-03-18,NA,1 hr 50 min,PG-13 - Teens 13 or older,7.07,6232,3395,2642,23832,25,"This fender and genre-bending film takes us into the not-too-distant machine-driven future. Kokone should be diligently studying for her university entrance exams, but she just can't seem to stay awake. Aside from stealing precious study time, her napping is even more distracting, as it brings on strange dreams with warring machines that hint at family secrets that have been dormant for years. She can't ask her father, a hipster mechanic more talented and artful than his job requires, as he's always busy modifying motorcycles and cars in flights of fancy. What are these visions that lead Kokone at once closer to and farther away from her family? Like all the best anime, the film revels in multilayered fantasy to show how sometimes opposites—waking and dreaming, the past and the future—are far more intertwined than they appear. (Source: NYICFF)",NA,NA,NA,"{'Adaptation': [{'mal_id': 104959, 'type': 'manga', 'name': 'Hirune Hime: Shiranai Watashi no Monogatari', 'url': 'https://myanimelist.net/manga/104959/Hirune_Hime__Shiranai_Watashi_no_Monogatari'}], 'Side story': [{'mal_id': 34893, 'type': 'anime', 'name': 'Ancien to Mahou no Tablet: Mou Hitotsu no Hirune Hime', 'url': 'https://myanimelist.net/anime/34893/Ancien_to_Mahou_no_Tablet__Mou_Hitotsu_no_Hirune_Hime'}]}"
186,Initial D Second Stage,Initial D Second Stage,頭文字〈イニシャル〉D SECOND STAGE,[],TV,Manga,Fuji TV,Seinen,Pastel,13,Finished Airing,FALSE,1999-10-15,2000-01-02,23 min per ep,PG-13 - Teens 13 or older,8.16,52693,366,1117,83138,365,"Following his victory over RedSuns leader Ryosuke Takahashi, AE86 driver Takumi Fujiwara is challenged by the Lancer EVO-based ""Emperor,"" a group known for taking decals of racing teams they defeat, cutting them up and placing them on their cars like a fighter plane kill board. Takumi's undefeated streak is on the line as his AE86 is virtually no match against the more powerful and more agile four-wheel-drive EVOs of the Emperor team. (Source: ANN)",NA,Fall 1999,Fridays at 01:55 (JST),"{'Adaptation': [{'mal_id': 375, 'type': 'manga', 'name': 'Initial D', 'url': 'https://myanimelist.net/manga/375/Initial_D'}], 'Prequel': [{'mal_id': 185, 'type': 'anime', 'name': 'Initial D First Stage', 'url': 'https://myanimelist.net/anime/185/Initial_D_First_Stage'}], 'Sequel': [{'mal_id': 187, 'type': 'anime', 'name': 'Initial D Third Stage', 'url': 'https://myanimelist.net/anime/187/Initial_D_Third_Stage'}], 'Summary': [{'mal_id': 821, 'type': 'anime', 'name': 'Initial D Battle Stage', 'url': 'https://myanimelist.net/anime/821/Initial_D_Battle_Stage'}, {'mal_id': 12725, 'type': 'anime', 'name': 'Initial D: Project D to the Next Stage - Project D e Mukete', 'url': 'https://myanimelist.net/anime/12725/Initial_D__Project_D_to_the_Next_Stage_-_Project_D_e_Mukete'}], 'Side story': [{'mal_id': 822, 'type': 'anime', 'name': 'Initial D Extra Stage', 'url': 'https://myanimelist.net/anime/822/Initial_D_Extra_Stage'}]}"
6509,Kiteretsu Daihyakka,Kiteretsu Encyclopedia,キテレツ大百科,[],TV,Manga,Fuji TV,Slice of Life,Studio Gallop,331,Finished Airing,FALSE,1988-03-27,NA,25 min per ep,PG - Children,6.64,811,5171,7530,1852,4,"The main character is a scientific genius boy named Kiteretsu, who has built a companion robot named Korosuke. He frequently travels in time with his friends and Korosuke in the time machine he built. Miyoko is a girl in his neighborhood who is basically his girlfriend. Tongari is his rival, who happen to share some similar traits of Honekawa Suneo. Buta Gorilla (Kumada Kaoru) is a typical neighborhood bully, who also share similar traits of Gian (Takeshi Goda) except that he often antagonizes Korosuke (though they are in grade school). (Source: Wikipedia)",NA,Spring 1988,Sundays at 19:00 (JST),"{'Adaptation': [{'mal_id': 39589, 'type': 'manga', 'name': 'Kiteretsu Daihyakka', 'url': 'https://myanimelist.net/manga/39589/Kiteretsu_Daihyakka'}]}"
2832,Ani*Kuri15,NA,アニ＊クリ15,"['Ani*Cre15', 'Ani Kuri 15', 'Ani-Kuri 15', 'Anikuri 15', 'Neko no Shuukai']",Special,Original,NA,Slice of Life,Satelight,15,Finished Airing,FALSE,2007-06-07,2007-06-02,1 min per ep,PG-13 - Teens 13 or older,6.9,7824,4000,3193,16361,9,"15 one-minute shorts created by various people from Japan's animation industry. The title of the collection, Ani*Kuri15, is abbreviated from the words ""anime"" and ""creators"". Season One Shinji Kimura (Studio 4°C; Art Director, Steamboy) - title: Attack of Higashimachi Ni Chome/Attack of Higashimachi 2nd Burough Shōjirō Nishimi (Studio 4°C; Character Designer, Tekkonkinkreet) - Uchujin Raikou Hiroshi no Baai/Invasion from Space - Hiroshi's Case Akemi Hayashi (Gainax; Character Designer, Fruits Basket) - Namida no Mukou/From the Other Side of the Tears Osamu Kobayashi (Madhouse; Art/Mecha Desgin, Gungrave) - Sancha Blues/The Aromatic Tea Blues Yasufumi Soejima (Gonzo; 3D/CG Director, Last Exile) - Hyotoko/Blaze Man Season Two Atsushi Takeuchi (Production I.G; Mecha Design, Ghost in the Shell) Mamoru Oshii (Production I.G; Director, Ghost in the Shell) - Project Mermaid Kazuto Nakazawa (Studio 4°C; First Unit Director, Kill Bill Chapter 3: The Origin of O-Ren from Kill Bill: Volume 1) - ""yurururu"" ~Nichijou Hen~ Ranji Murata (Gonzo; Character Design, Blue Submarine No. 6) and Tatsuya Yabuta (Gonzo; Story Design, Final Fantasy VII) - Gyrosopter Tobira Oda (Original Manga, Danchi Tomō) and Yasuyuki Shimizu (Key Animation, Naruto (movies)) (Studio 4°C) Season Three Michael Arias (Studio 4°C; Director, Tekkonkinkreet) - Okkakekko Makoto Shinkai (Comix Wave Film; Director, The Place Promised in Our Early Days) - Neko no Shuukai/A Gathering of Cats Shōji Kawamori (Satelight; Director, The Super Dimension Fortress Macross: Do You Remember Love?) - Project Omega Mahiro Maeda (Gonzo; Director, Gankutsuou: The Count of Monte Cristo) - Onmitsu Hime Satoshi Kon (Madhouse; Director, Paprika) - Ohayō/Good Morning",NA,NA,NA,{}
7695,Pokemon Diamond & Pearl: Genei no Hasha Zoroark,Pokemon: Zoroark: Master of Illusions,ポケットモンスター ダイヤモンド&パール 幻影の覇者 ゾロアーク,"['Gekijouban Pocket Monsters Diamond and Pearl: Phantom Ruler Zoroark', 'Pokemon Movie 13']",Movie,Game,Studio Jack,Fantasy,OLM,1,Finished Airing,FALSE,2010-07-10,NA,1 hr 36 min,PG - Children,7.05,21159,3484,2088,35720,29,"The Fury of Zoroark Has Been Unleashed! The Pokémon Baccer World Cup. It is the most anticipated event of the year, and as hundreds flock to Crown City to watch the exciting competition unfold, Ash, Pikachu, and his friends encounter a mysterious new Pokémon they have never seen before. But when the three Legendary Pokémon Raikou, Entei, and Suicune suddenly arrive and begin rampaging through the streets, it’s up to Ash and his companions, along with their new Pokémon friend Zorua, to uncover the secret behind the immense and powerful forces at work. What strange and dangerous powers are afoot in Crown City? Why did Celebi suddenly return after vanishing for twenty years? And why is the mighty Zoroark unleashing its fury upon the town? The quest for these answers leads down an uncertain path filled with peril—can Ash and his companions find enough courage, strength, and friendship to unearth the mystery in time to save Crown City? (Source: Pokemon.com)",NA,NA,NA,"{'Adaptation': [{'mal_id': 28457, 'type': 'manga', 'name': 'Gekijouban Pocket Monster Diamond & Pearl: Genei no Hasha Zoroark', 'url': 'https://myanimelist.net/manga/28457/Gekijouban_Pocket_Monster_Diamond___Pearl__Genei_no_Hasha_Zoroark'}], 'Parent story': [{'mal_id': 1565, 'type': 'anime', 'name': 'Pokemon Diamond & Pearl', 'url': 'https://myanimelist.net/anime/1565/Pokemon_Diamond___Pearl'}]}"
126,Futakoi Alternative,NA,フタコイ オルタナティブ,['Futakoi 2'],TV,Original,Lantis,Romance,Studio Flag,13,Finished Airing,FALSE,2005-04-07,2005-06-03,24 min per ep,PG-13 - Teens 13 or older,6.98,9636,3729,2520,25668,64,"The Futaba Detective Agency, being run by Rentarou, who has taken over the family business, after his father's death 3 weeks ago. Along w/ Sara & Souju, his live-in identical twin assistants. He ends up running afoul of the local Yakuza. (Source: ANN)",NA,Spring 2005,Unknown,"{'Adaptation': [{'mal_id': 12913, 'type': 'manga', 'name': 'Futakoi Alternative', 'url': 'https://myanimelist.net/manga/12913/Futakoi_Alternative'}], 'Alternative version': [{'mal_id': 125, 'type': 'anime', 'name': 'Futakoi', 'url': 'https://myanimelist.net/anime/125/Futakoi'}]}"
290,Seikai no Monshou,Crest of the Stars,星界の紋章,[],TV,Light novel,Bandai Visual,Sci-Fi,Sunrise,13,Finished Airing,FALSE,1999-01-03,1999-03-02,26 min per ep,PG-13 - Teens 13 or older,7.77,13723,960,2122,34469,373,"In the distant future, humanity is under attack by the Abh Empire, a race of advanced humanoid beings possessing vastly superior technology. As countless worlds fall to the Abh, mankind establishes the Four Nations Alliance—a resistance faction made up of the United Mankind, the Republic of Greater Alcont, the Federation of Hania, and the People's Sovereign of Union Planets. Seikai no Monshou tells the story of Jinto Linn. When he was young, his father—the president of Martine—sold their world in exchange for a high position in the empire. Now a young count, Jinto must learn the ways of Abh nobility and live among those who subjugated his people. Helping him is Lafiel Abriel, an austere Abh princess whom Jinto quickly befriends. While traveling to Jinto's new school in the Abh homeland, their ship is caught in a violent space battle between the fleets of the Alliance and the Abh. Jinto and Abriel are thrust into the conflict, unaware that this skirmish marks the beginning of a full-scale war between the Abh Empire and mankind. [Written by MAL Rewrite]",NA,Winter 1999,Unknown,"{'Adaptation': [{'mal_id': 5490, 'type': 'manga', 'name': 'Seikai no Monshou', 'url': 'https://myanimelist.net/manga/5490/Seikai_no_Monshou'}], 'Sequel': [{'mal_id': 396, 'type': 'anime', 'name': 'Seikai no Senki', 'url': 'https://myanimelist.net/anime/396/Seikai_no_Senki'}], 'Prequel': [{'mal_id': 1124, 'type': 'anime', 'name': 'Seikai no Danshou: Tanjou', 'url': 'https://myanimelist.net/anime/1124/Seikai_no_Danshou__Tanjou'}], 'Summary': [{'mal_id': 1381, 'type': 'anime', 'name': 'Seikai no Monshou Special', 'url': 'https://myanimelist.net/anime/1381/Seikai_no_Monshou_Special'}]}"
2482,Good Morning Althea,NA,グッドモーニング・アルテア,[],OVA,Unknown,Network,Space,NA,1,Finished Airing,FALSE,1987-12-16,NA,52 min,PG-13 - Teens 13 or older,5.56,476,8785,8530,1159,0,"The story revolves around Nikolai, apparently a part-cyborg; Galory, a young boy who apparently is part human/part Crest person, and Althea, who is entirely a Crest person. Seems the Earth and the Crest people were at war for 300 years so there's still a lot of bad feelings present. The ship Galory, Nikolai and others are on is ambushed and almost everyone killed by some kind of automated attack ships from a huge Crest ship that has been taken over by an automaton. Galory, Nikolai and Althea go to the ship to try and see if there are any survivors of an advanced party from Galory's ship that can be saved, and to see if they can destroy the Type 38 automaton in the ship's core. (Source: AniDB)",NA,NA,NA,{}
35120,Devilman: Crybaby,Devilman: Crybaby,DEVILMAN crybaby,[],ONA,Manga,Aniplex,Supernatural,Science SARU,10,Finished Airing,FALSE,2018-01-05,NA,25 min per ep,R+ - Mild Nudity,7.96,150577,614,307,261525,5665,"Devils cannot take form without a living host. However, if the will of an individual is strong enough, they can overcome the demon and make its power their own, becoming a Devilman. Weak and unassuming, Akira Fudou has always had a bleeding heart. So when his childhood friend Ryou Asuka asks for his help in uncovering devils, Akira accepts without hesitation. However, to Akira's surprise, the place they go to is Sabbath: an immoral party of debauchery and degeneracy. Amidst bloodshed and death, demons possess the partiers, turning their bodies into grotesque monsters, and begin wreaking havoc. In a reckless attempt to save his best friend, Akira unwittingly merges with the devil Amon and becomes a Devilman, gaining the power to defeat the remaining demons. Though it grants him great power, this new partnership awakens an insatiable and primeval part of Akira. Having the body of a devil but the same crybaby heart, Akira works alongside Ryou, destroying those that harm humanity and his loved ones. [Written by MAL Rewrite]",NA,NA,NA,"{'Adaptation': [{'mal_id': 1474, 'type': 'manga', 'name': 'Devilman', 'url': 'https://myanimelist.net/manga/1474/Devilman'}], 'Alternative version': [{'mal_id': 2252, 'type': 'anime', 'name': 'Devilman', 'url': 'https://myanimelist.net/anime/2252/Devilman'}, {'mal_id': 2354, 'type': 'anime', 'name': 'Devilman: Tanjou-hen', 'url': 'https://myanimelist.net/anime/2354/Devilman__Tanjou-hen'}], 'Summary': [{'mal_id': 37590, 'type': 'anime', 'name': 'Devilman: Crybaby - Digest Eizou', 'url': 'https://myanimelist.net/anime/37590/Devilman__Crybaby_-_Digest_Eizou'}]}"
30300,"High School DxD New: Oppai, Tsutsumimasu!",NA,ハイスクールD×D NEW OVA おっぱい、包みます！,"['High School DxD New OVA', 'High School DxD New Episode 13', 'Highschool DxD New OVA']",OVA,Light novel,Genco,School,TNK,1,Finished Airing,FALSE,2015-03-10,NA,24 min,R+ - Mild Nudity,7.42,42999,1964,1202,77699,196,Unaired anime episode bundled with the limited edition of High School DxD DX.1.,NA,NA,NA,"{'Prequel': [{'mal_id': 15451, 'type': 'anime', 'name': 'High School DxD New', 'url': 'https://myanimelist.net/anime/15451/High_School_DxD_New'}], 'Sequel': [{'mal_id': 24703, 'type': 'anime', 'name': 'High School DxD BorN', 'url': 'https://myanimelist.net/anime/24703/High_School_DxD_BorN'}]}"
1670,Bakuten Shoot Beyblade the Movie: Gekitou!! Takao vs. Daichi,Beyblade the Movie: Decisive Battle! Takao VS Daichi,爆転シュート ベイブレード THE MOVIE 激闘！！タカオＶＳ大地,"['Beyblade - The Movie', 'Beyblade the Movie: Fierce Battle']",Movie,Manga,d-rights,Sci-Fi,NA,1,Finished Airing,FALSE,2002-08-17,NA,1 hr 10 min,G - All Ages,6.66,3822,5042,4619,6882,11,"The Bladebreakers are on a well deserved vacation. But, a hyperactive kid named Daichi continues to pursue Tyson for a rematch after his defeat in the Beyblade World Championships. The Bladebreakers' vacation eventually takes a turn for the worst once they encounter mysterious Beybladers who claim to be the Dark Spirits sealed inside a strange temple. With Daichi under their control, the Shadow Bladers seek to destroy the world with their Dark BitBeasts. Together, Tyson, Max, Ray, and Kai must save not only Daichi... but the world as well... (Source: ANN)","Bakuten Shoot Beyblade the Movie was screened alongside . The two movies were previewed during an event on August 11, 2002, before opening to the public on August 17.",NA,NA,"{'Parent story': [{'mal_id': 1669, 'type': 'anime', 'name': 'Bakuten Shoot Beyblade 2002', 'url': 'https://myanimelist.net/anime/1669/Bakuten_Shoot_Beyblade_2002'}]}"
